transaction_id,timestamp,card_id,amount,merchant_name,merchant_category,channel,cardholder_country,merchant_country,device_id,ip_address,fraud_score,risk_level,flag_reasons,card_velocity_score,card_velocity_reason,merchant_burst_score,merchant_burst_reason,shared_device_ip_score,shared_device_ip_reason,is_flagged
tx_000946,2026-05-12 05:33:26,card_023,3.51,Shopify Merchant 2,online_retail,online,CA,CA,dev_c71fd72a,189.144.75.233,0,low,,0,,0,,0,,False
tx_000948,2026-05-12 05:38:41,card_023,10.26,AliExpress,online_retail,online,CA,CN,dev_c71fd72a,189.144.75.233,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000112,2026-05-12 06:15:37,card_006,31.98,Cafe Olimpico,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000708,2026-05-12 06:53:25,card_038,12.99,La Banquise,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000399,2026-05-12 07:22:09,card_021,107.92,AliExpress,online_retail,online,CA,CN,dev_f61b4d97,24.114.177.180,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000168,2026-05-12 08:13:21,card_009,19.99,Netflix,subscription,online,US,US,dev_b62b3697,73.15.27.37,0,low,,0,,0,,0,,False
tx_000618,2026-05-12 09:01:34,card_033,23.99,Whole Foods,grocery,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000776,2026-05-12 09:04:18,card_041,6.35,McDonald's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000139,2026-05-12 09:26:43,card_007,40.0,RBC ATM,atm,atm,US,US,,,10,low,ATM transaction,0,,0,,0,,False
tx_000645,2026-05-12 10:51:55,card_035,13.99,Disney+,subscription,online,CA,US,dev_37f4b88c,24.114.175.23,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000868,2026-05-12 12:43:09,card_046,197.49,Joe Beef,restaurant,in_person,CA,CA,,,20,low,Amount is 5.7x this card's median,0,,0,,0,,False
tx_000807,2026-05-12 13:40:46,card_043,35.84,Whole Foods,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000785,2026-05-12 15:17:07,card_042,29.55,Tim Hortons,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000092,2026-05-12 17:21:50,card_005,20.33,Joe Beef,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000247,2026-05-12 18:44:22,card_013,55.77,Chevron,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000197,2026-05-12 18:59:10,card_010,42.97,Petro-Canada,gas,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000871,2026-05-12 19:24:55,card_047,22.95,eBay,online_retail,online,CA,US,dev_dcad83da,142.112.134.106,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000094,2026-05-12 21:13:38,card_005,19.99,Netflix,subscription,online,CA,US,dev_379050df,70.50.164.212,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000053,2026-05-12 23:11:02,card_002,35.69,Starbucks,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000889,2026-05-12 23:50:45,card_048,24.39,La Banquise,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000526,2026-05-12 23:55:27,card_028,76.71,Metro,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000600,2026-05-13 00:07:35,card_032,31.04,McDonald's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000169,2026-05-13 00:57:04,card_009,8.9,Etsy,online_retail,online,US,US,dev_b62b3697,172.58.153.128,0,low,,0,,0,,0,,False
tx_000910,2026-05-13 01:10:52,card_049,18.46,Shopify Merchant 1,online_retail,online,CA,CA,dev_2d66c302,142.112.33.88,0,low,,0,,0,,0,,False
tx_000104,2026-05-13 01:14:09,card_005,51.23,Amazon.ca,online_retail,online,CA,CA,dev_379050df,99.225.169.189,0,low,,0,,0,,0,,False
tx_000088,2026-05-13 01:25:44,card_004,20.09,Esso,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000363,2026-05-13 01:36:14,card_019,12.05,QuickPay Online,online_retail,online,CA,CA,dev_95204a30,99.225.186.39,0,low,,0,,0,,0,,False
tx_000839,2026-05-13 01:53:37,card_044,7.96,Loblaws,grocery,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000365,2026-05-13 04:22:37,card_019,11.99,Disney+,subscription,online,CA,US,dev_95204a30,99.225.239.204,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000238,2026-05-13 04:36:27,card_012,31.56,Amazon.com,online_retail,online,CA,US,dev_08e633ee,99.225.0.160,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000069,2026-05-13 04:47:31,card_003,9.99,Netflix,subscription,online,CA,US,dev_6fdbe52d,99.225.180.92,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000036,2026-05-13 05:08:18,card_002,9.34,Cafe Olimpico,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000733,2026-05-13 05:15:27,card_039,46.27,Amazon.ca,online_retail,online,GB,CA,dev_2ab5d40f,92.40.111.128,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000610,2026-05-13 05:30:56,card_033,35.65,Metro,grocery,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000303,2026-05-13 05:34:56,card_016,140.17,Hydro-Quebec,utilities,online,CA,CA,dev_bc979ff9,70.50.211.243,0,low,,0,,0,,0,,False
tx_000715,2026-05-13 05:45:54,card_038,35.41,Shell,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000196,2026-05-13 06:10:22,card_010,25.45,Schwartz's,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000105,2026-05-13 08:38:24,card_006,63.31,Etsy,online_retail,online,CA,US,dev_1321b774,24.114.204.217,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000315,2026-05-13 09:27:59,card_017,12.06,Loblaws,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000885,2026-05-13 10:51:52,card_047,141.56,Amazon.ca,online_retail,online,CA,CA,dev_dcad83da,142.112.69.81,20,low,Amount is 6.2x this card's median,0,,0,,0,,False
tx_000326,2026-05-13 11:29:29,card_017,11.07,Starbucks,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000138,2026-05-13 12:37:18,card_007,40.61,Esso,gas,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000585,2026-05-13 12:38:51,card_031,34.72,Cafe Olimpico,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000921,2026-05-13 13:07:45,card_021,1148.2,Apple Store,electronics,in_person,CA,CA,,,50,medium,Amount is 23.1x this card's median; Electronics purchase,0,,0,,0,,True
tx_000115,2026-05-13 13:10:12,card_006,107.83,McDonald's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000165,2026-05-13 14:05:58,card_008,25.33,IGA,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000179,2026-05-13 14:26:19,card_009,15.6,Schwartz's,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000821,2026-05-13 15:13:52,card_044,36.6,Metro,grocery,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000297,2026-05-13 15:22:12,card_016,65.21,Provigo,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000537,2026-05-13 17:49:23,card_028,69.47,Shopify Merchant 1,online_retail,online,CA,CA,dev_bea30580,99.225.92.216,0,low,,0,,0,,0,,False
tx_000816,2026-05-13 18:43:59,card_043,13.99,Disney+,subscription,online,CA,US,dev_c832252e,99.225.101.136,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000525,2026-05-13 19:15:25,card_028,94.08,AliExpress,online_retail,online,CA,CN,dev_bea30580,70.50.107.53,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000407,2026-05-13 19:54:07,card_021,101.49,La Banquise,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000465,2026-05-13 20:16:57,card_025,44.8,Shopify Merchant 1,online_retail,online,CA,CA,dev_0bded435,142.112.15.237,0,low,,0,,0,,0,,False
tx_000836,2026-05-13 22:42:04,card_044,68.13,Metro,grocery,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000338,2026-05-14 00:09:43,card_018,44.49,Whole Foods,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000710,2026-05-14 01:45:38,card_038,22.71,Cafe Olimpico,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000672,2026-05-14 02:17:47,card_036,22.8,Shell,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000034,2026-05-14 03:19:24,card_001,30.94,Videotron,utilities,online,CA,CA,dev_8d790a73,142.112.27.249,0,low,,0,,0,,0,,False
tx_000688,2026-05-14 04:00:20,card_037,112.32,McDonald's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000450,2026-05-14 05:06:40,card_024,80.0,BMO ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000341,2026-05-14 05:15:23,card_018,23.25,Schwartz's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000136,2026-05-14 05:44:30,card_007,40.0,RBC ATM,atm,atm,US,US,,,10,low,ATM transaction,0,,0,,0,,False
tx_000787,2026-05-14 06:26:17,card_042,13.57,Loblaws,grocery,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000844,2026-05-14 07:02:57,card_045,22.53,Amazon.com,online_retail,online,FR,US,dev_ba413b67,90.5.126.36,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000174,2026-05-14 07:35:38,card_009,34.05,Amazon.ca,online_retail,online,US,CA,dev_b62b3697,208.54.9.82,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000494,2026-05-14 07:37:58,card_026,35.74,Videotron,utilities,online,US,CA,dev_7b9bf52e,73.15.189.166,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000217,2026-05-14 08:19:13,card_011,9.73,Schwartz's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000336,2026-05-14 08:49:20,card_018,22.75,Joe Beef,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000738,2026-05-14 09:11:41,card_039,27.57,Chipotle,restaurant,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000251,2026-05-14 09:55:57,card_013,255.96,Bell Canada,utilities,online,CA,CA,dev_e5c2222f,24.114.120.141,20,low,Amount is 5.3x this card's median,0,,0,,0,,False
tx_000314,2026-05-14 10:18:17,card_017,14.67,Schwartz's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000097,2026-05-14 10:47:44,card_005,7.21,Whole Foods,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000861,2026-05-14 11:56:33,card_046,200.0,RBC ATM,atm,atm,CA,CA,,,30,low,Amount is 5.8x this card's median; ATM transaction,0,,0,,0,,False
tx_000122,2026-05-14 12:13:17,card_007,40.0,RBC ATM,atm,atm,US,US,,,10,low,ATM transaction,0,,0,,0,,False
tx_000636,2026-05-14 14:05:08,card_034,13.51,Shell,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000298,2026-05-14 14:05:33,card_016,24.01,Petro-Canada,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000794,2026-05-14 14:21:31,card_042,49.19,Joe Beef,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000230,2026-05-14 16:01:51,card_012,15.62,Amazon.com,online_retail,online,CA,US,dev_08e633ee,70.50.223.145,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000387,2026-05-14 17:16:28,card_020,27.07,eBay,online_retail,online,US,US,dev_2877f7d9,208.54.172.12,0,low,,0,,0,,0,,False
tx_000216,2026-05-14 17:22:48,card_011,12.39,Cineplex,entertainment,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000736,2026-05-14 18:00:23,card_039,6.59,IGA,grocery,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000594,2026-05-14 18:46:44,card_032,52.84,Chipotle,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000549,2026-05-14 18:56:41,card_029,115.65,Chevron,gas,in_person,CA,CA,,,10,low,Amount is 3.5x this card's median,0,,0,,0,,False
tx_000617,2026-05-14 19:48:25,card_033,71.49,Joe Beef,restaurant,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000119,2026-05-14 20:27:39,card_006,81.06,Tim Hortons,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000065,2026-05-14 20:39:25,card_003,43.74,Cineplex,entertainment,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000823,2026-05-14 21:18:02,card_044,67.16,Tim Hortons,restaurant,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000591,2026-05-14 21:24:09,card_032,40.94,Provigo,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000957,2026-05-14 21:46:00,card_049,11.64,Shopify Merchant 1,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,0,low,,0,,0,,0,,False
tx_000959,2026-05-14 21:47:14,card_049,11.1,AliExpress,online_retail,online,CA,CN,dev_2520e98b,117.136.220.191,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000958,2026-05-14 21:47:42,card_049,1.51,Shopify Merchant 2,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,0,low,,0,,0,,0,,False
tx_000960,2026-05-14 21:47:48,card_049,10.9,QuickPay Online,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,30,low,4 transactions on same card within 10 minutes,30,4 transactions on same card within 10 minutes,0,,0,,False
tx_000963,2026-05-14 21:50:55,card_049,8.44,Shopify Merchant 2,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,30,low,5 transactions on same card within 10 minutes,30,5 transactions on same card within 10 minutes,0,,0,,False
tx_000965,2026-05-14 21:52:41,card_049,14.88,AliExpress,online_retail,online,CA,CN,dev_2520e98b,117.136.220.191,45,low,Merchant country differs from cardholder country; 6 transactions on same card within 10 minutes,30,6 transactions on same card within 10 minutes,0,,0,,False
tx_000194,2026-05-14 21:58:18,card_010,94.84,Chevron,gas,in_person,US,US,,,10,low,Amount is 3.4x this card's median,0,,0,,0,,False
tx_000962,2026-05-14 21:59:00,card_049,4.15,Shopify Merchant 2,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,0,low,,0,,0,,0,,False
tx_000961,2026-05-14 21:59:04,card_049,10.72,QuickPay Online,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,30,low,4 transactions on same card within 10 minutes,30,4 transactions on same card within 10 minutes,0,,0,,False
tx_000967,2026-05-14 22:04:31,card_049,12.82,QuickPay Online,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,0,low,,0,,0,,0,,False
tx_000964,2026-05-14 22:08:56,card_049,9.56,Shopify Merchant 2,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,30,low,4 transactions on same card within 10 minutes,30,4 transactions on same card within 10 minutes,0,,0,,False
tx_000966,2026-05-14 22:11:52,card_049,2.63,QuickPay Online,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,0,low,,0,,0,,0,,False
tx_000852,2026-05-14 22:25:31,card_045,24.44,Shopify Merchant 1,online_retail,online,FR,CA,dev_ba413b67,176.158.197.86,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000049,2026-05-14 22:38:57,card_002,16.66,QuickPay Online,online_retail,online,CA,CA,dev_6200257c,142.112.102.86,0,low,,0,,0,,0,,False
tx_000222,2026-05-14 23:35:10,card_011,8.26,Schwartz's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000629,2026-05-14 23:50:48,card_034,13.81,Bell Canada,utilities,online,CA,CA,dev_a9c78771,70.50.240.202,0,low,,0,,0,,0,,False
tx_000988,2026-05-15 00:00:00,card_020,1474.93,Apple Store,electronics,online,US,CA,dev_8ce48e70,208.54.36.183,65,medium,Amount is 43.8x this card's median; Electronics purchase; Merchant country differs from cardholder country,0,,0,,0,,True
tx_000989,2026-05-15 00:31:38,card_020,425.23,Newegg,electronics,online,US,US,dev_8ce48e70,208.54.36.183,50,medium,Amount is 12.6x this card's median; Electronics purchase,0,,0,,0,,True
tx_000147,2026-05-15 00:48:41,card_008,18.7,Cafe Olimpico,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000351,2026-05-15 02:08:41,card_019,107.88,Shopify Merchant 1,online_retail,online,CA,CA,dev_95204a30,70.50.168.173,10,low,Amount is 3.4x this card's median,0,,0,,0,,False
tx_000318,2026-05-15 02:20:54,card_017,15.63,Shopify Merchant 1,online_retail,online,CA,CA,dev_d0ff1fad,99.225.20.99,0,low,,0,,0,,0,,False
tx_000797,2026-05-15 02:22:24,card_042,27.43,Chipotle,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000991,2026-05-15 02:35:51,card_020,511.77,Newegg,electronics,online,US,US,dev_8ce48e70,208.54.36.183,50,medium,Amount is 15.2x this card's median; Electronics purchase,0,,0,,0,,True
tx_000189,2026-05-15 03:27:00,card_010,20.0,RBC ATM,atm,atm,US,US,,,10,low,ATM transaction,0,,0,,0,,False
tx_000990,2026-05-15 03:33:54,card_020,1158.32,Apple Store,electronics,online,US,CA,dev_8ce48e70,208.54.36.183,65,medium,Amount is 34.4x this card's median; Electronics purchase; Merchant country differs from cardholder country,0,,0,,0,,True
tx_000007,2026-05-15 04:09:33,card_000,34.54,Joe Beef,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000229,2026-05-15 04:22:15,card_012,20.77,Shopify Merchant 1,online_retail,online,CA,CA,dev_08e633ee,70.50.208.64,0,low,,0,,0,,0,,False
tx_000767,2026-05-15 04:47:49,card_041,13.99,Disney+,subscription,online,CA,US,dev_614ef198,99.225.104.89,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000748,2026-05-15 04:58:29,card_040,11.74,Chevron,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000266,2026-05-15 05:25:42,card_014,9.21,McDonald's,restaurant,in_person,FR,FR,,,0,low,,0,,0,,0,,False
tx_000340,2026-05-15 06:43:20,card_018,19.86,Amazon.com,online_retail,online,CA,US,dev_9153fdea,24.114.181.241,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000850,2026-05-15 06:48:03,card_045,20.0,Desjardins ATM,atm,atm,FR,FR,,,10,low,ATM transaction,0,,0,,0,,False
tx_000666,2026-05-15 08:37:50,card_036,87.55,Petro-Canada,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000606,2026-05-15 08:53:35,card_033,228.35,Cafe Olimpico,restaurant,in_person,GB,GB,,,10,low,Amount is 3.7x this card's median,0,,0,,0,,False
tx_000833,2026-05-15 09:30:48,card_044,143.0,Shopify Merchant 2,online_retail,online,GB,CA,dev_98e65b27,86.150.201.35,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000905,2026-05-15 10:42:01,card_049,15.99,Disney+,subscription,online,CA,US,dev_2d66c302,70.50.165.21,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000417,2026-05-15 11:04:16,card_022,200.0,Desjardins ATM,atm,atm,CA,CA,,,30,low,Amount is 6.0x this card's median; ATM transaction,0,,0,,0,,False
tx_000647,2026-05-15 11:48:47,card_035,37.14,McDonald's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000330,2026-05-15 12:12:47,card_018,80.0,Desjardins ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000596,2026-05-15 12:46:40,card_032,158.28,McDonald's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000837,2026-05-15 13:01:49,card_044,140.54,Amazon.com,online_retail,online,GB,US,dev_8ae75196,86.150.25.188,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000500,2026-05-15 13:34:29,card_027,10.81,Cineplex,entertainment,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000421,2026-05-15 14:46:21,card_022,40.0,BMO ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000527,2026-05-15 14:52:30,card_028,80.0,Desjardins ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000263,2026-05-15 14:53:25,card_014,7.44,Shopify Merchant 1,online_retail,online,FR,CA,dev_7c98f9e4,176.158.124.119,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000721,2026-05-15 16:45:55,card_038,25.38,Chipotle,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000328,2026-05-15 17:01:31,card_017,80.0,RBC ATM,atm,atm,CA,CA,,,20,low,Amount is 3.7x this card's median; ATM transaction,0,,0,,0,,False
tx_000817,2026-05-15 17:34:15,card_043,15.99,Disney+,subscription,online,CA,US,dev_c832252e,70.50.192.200,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000383,2026-05-15 17:36:08,card_020,24.5,McDonald's,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000202,2026-05-15 19:29:20,card_010,78.76,Joe Beef,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000067,2026-05-15 20:18:06,card_003,19.99,Netflix,subscription,online,CA,US,dev_6fdbe52d,142.112.56.206,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000483,2026-05-15 21:08:15,card_026,13.99,Spotify,subscription,online,US,SE,dev_db3feacf,172.58.143.139,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000611,2026-05-15 21:25:49,card_033,85.44,La Banquise,restaurant,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000491,2026-05-15 22:37:37,card_026,25.8,Videotron,utilities,online,US,CA,dev_7b9bf52e,73.15.152.117,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000614,2026-05-15 23:21:32,card_033,101.49,Whole Foods,grocery,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000744,2026-05-15 23:43:02,card_040,36.57,Chevron,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000354,2026-05-16 01:02:58,card_019,34.67,Whole Foods,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000583,2026-05-16 01:28:46,card_031,80.0,RBC ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000246,2026-05-16 02:15:39,card_012,10.15,Amazon.com,online_retail,online,CA,US,dev_08e633ee,99.225.9.230,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000911,2026-05-16 02:29:15,card_049,100.0,RBC ATM,atm,atm,CA,CA,,,30,low,Amount is 6.3x this card's median; ATM transaction,0,,0,,0,,False
tx_000907,2026-05-16 03:25:33,card_049,85.75,eBay,online_retail,online,CA,US,dev_2d66c302,24.114.57.18,35,low,Amount is 5.4x this card's median; Merchant country differs from cardholder country,0,,0,,0,,False
tx_000106,2026-05-16 03:37:30,card_006,16.32,Esso,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000503,2026-05-16 04:02:11,card_027,100.0,RBC ATM,atm,atm,CA,CA,,,20,low,Amount is 3.0x this card's median; ATM transaction,0,,0,,0,,False
tx_000906,2026-05-16 04:31:46,card_049,536.35,Amazon.ca,online_retail,online,CA,CA,dev_2d66c302,70.50.179.16,35,low,Amount is 33.5x this card's median,0,,0,,0,,False
tx_000913,2026-05-16 04:41:55,card_049,32.77,QuickPay Online,online_retail,online,CA,CA,dev_2d66c302,99.225.25.225,0,low,,0,,0,,0,,False
tx_000555,2026-05-16 04:46:13,card_029,9.55,Chevron,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000831,2026-05-16 05:58:24,card_044,10.84,AliExpress,online_retail,online,GB,CN,dev_8ae75196,151.225.39.13,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000725,2026-05-16 06:35:39,card_039,8.29,Shell,gas,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000518,2026-05-16 06:40:53,card_028,16.11,Petro-Canada,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000182,2026-05-16 08:04:57,card_009,15.99,Netflix,subscription,online,US,US,dev_b62b3697,98.207.148.165,0,low,,0,,0,,0,,False
tx_000302,2026-05-16 08:15:05,card_016,109.2,Cineplex,entertainment,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000724,2026-05-16 09:04:37,card_039,16.53,Metro,grocery,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000480,2026-05-16 09:23:22,card_025,45.18,eBay,online_retail,online,CA,US,dev_0bded435,142.112.60.51,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000420,2026-05-16 09:47:05,card_022,60.43,Starbucks,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000022,2026-05-16 10:09:36,card_001,106.79,eBay,online_retail,online,CA,US,dev_8080a2c9,70.50.170.108,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000040,2026-05-16 10:49:43,card_002,5.1,Amazon.ca,online_retail,online,CA,CA,dev_c2b98918,99.225.147.244,0,low,,0,,0,,0,,False
tx_000305,2026-05-16 10:56:19,card_016,9.99,Disney+,subscription,online,CA,US,dev_bc979ff9,142.112.39.218,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000584,2026-05-16 15:26:19,card_031,30.81,McDonald's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000029,2026-05-16 15:53:05,card_001,19.99,Disney+,subscription,online,CA,US,dev_8d790a73,99.225.135.151,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000560,2026-05-16 17:01:08,card_030,44.39,McDonald's,restaurant,in_person,DE,DE,,,0,low,,0,,0,,0,,False
tx_000281,2026-05-16 17:17:36,card_015,48.95,Amazon.com,online_retail,online,CA,US,dev_22a1b746,70.50.207.125,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000805,2026-05-16 17:30:35,card_043,21.73,Hydro-Quebec,utilities,online,CA,CA,dev_c832252e,142.112.197.101,0,low,,0,,0,,0,,False
tx_000557,2026-05-16 18:53:51,card_030,19.88,Whole Foods,grocery,in_person,DE,DE,,,0,low,,0,,0,,0,,False
tx_000548,2026-05-16 19:06:05,card_029,31.22,Etsy,online_retail,online,CA,US,dev_600be23f,99.225.174.214,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000545,2026-05-16 19:57:53,card_029,12.25,Hydro-Quebec,utilities,online,CA,CA,dev_600be23f,99.225.96.67,0,low,,0,,0,,0,,False
tx_000183,2026-05-16 20:31:44,card_009,59.32,AliExpress,online_retail,online,US,CN,dev_b62b3697,73.15.206.136,25,low,Amount is 3.3x this card's median; Merchant country differs from cardholder country,0,,0,,0,,False
tx_000443,2026-05-16 22:17:32,card_023,6.87,eBay,online_retail,online,CA,US,dev_72d3f36b,24.114.163.220,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000703,2026-05-16 22:39:12,card_037,92.86,Provigo,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000655,2026-05-16 23:16:52,card_035,15.99,Netflix,subscription,online,CA,US,dev_37f4b88c,142.112.95.71,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
